Precio Unitario,Cantidad en Inventario,Velocidad de Rotación,Volumen (m³),Costo de Almacenamiento,peso
389.38,110,34.6,9.35,1028.5,1.98
224.17,13,6.2,8.63,112.19,1.77
448.15,395,3.3,2.86,1129.7,8.44
57.88,380,48.7,1.58,600.4,3.62
822.28,365,34.1,4.5,1642.5,12.97
828.08,90,20.9,3.56,320.4,6.96
592.12,342,35.1,6.83,2335.86,10.58
359.57,348,37.8,9.66,3361.68,9.97
801.79,280,39.0,3.64,1019.2,5.14
559.14,221,23.9,0.63,139.23,4.03
827.67,73,21.6,8.98,655.54,5.47
635.14,234,0.7,0.39,91.26,12.05
786.56,260,46.3,9.53,2477.8,9.0
602.58,113,30.2,6.65,751.45,4.18
420.0,46,10.2,9.42,433.32,12.36
958.37,274,46.0,2.0,548.0,1.29
545.7,43,45.8,0.42,18.06,10.64
609.04,208,49.5,4.89,1017.12,6.87
228.28,417,43.7,4.51,1880.67,11.1
629.39,349,49.9,3.32,1158.68,13.95
575.89,103,12.3,9.58,986.74,11.38
192.99,124,42.1,8.23,1020.52,6.91
68.99,10,41.2,6.62,66.2,2.69
608.32,329,11.6,1.64,539.56,12.19
766.06,187,5.0,7.35,1374.45,7.18
528.17,31,49.0,7.27,225.37,1.59
234.5,156,14.9,4.26,664.56,10.93
669.86,60,43.6,9.25,555.0,4.73
89.3,249,0.3,1.68,418.32,1.21
447.42,387,1.1,2.68,1037.16,13.59
171.73,374,23.3,0.64,239.36,7.5
192.61,439,12.0,7.96,3494.44,4.57
210.27,270,34.5,6.22,1679.4,10.89
392.84,442,28.3,3.16,1396.72,13.35
60.64,217,4.0,1.65,358.05,0.5
403.82,399,8.2,0.41,163.59,10.47
516.59,2,19.5,1.68,3.36,11.62
488.46,24,9.4,4.54,108.96,3.54
388.96,206,39.6,2.48,510.88,7.6
840.76,320,20.9,2.6,832.0,1.79
153.87,496,4.8,8.76,4344.96,11.33
510.64,199,24.3,5.16,1026.84,12.79
71.42,356,4.6,7.3,2598.8,2.07
80.44,114,6.5,0.37,42.18,12.34
578.13,280,12.1,3.66,1024.8,11.69
570.36,155,43.0,4.8,744.0,5.53
879.25,165,46.2,1.87,308.55,10.51
562.29,486,41.3,1.21,588.06,0.5
960.19,222,16.8,8.7,1931.4,14.01
58.21,91,13.7,9.39,854.49,8.48
107.03,167,27.5,0.8,133.6,9.49
53.63,447,36.1,3.5,1564.5,10.14
193.42,207,49.7,9.58,1983.06,8.64
545.86,282,6.7,0.84,236.88,12.92
649.12,65,2.6,6.44,418.6,9.34
55.13,376,34.7,9.72,3654.72,13.66
946.51,4,41.6,9.78,39.12,8.94
843.74,157,42.3,4.72,741.04,2.98
303.65,249,34.0,1.64,408.36,13.75
86.42,257,47.7,2.03,521.71,10.38
178.19,235,25.6,8.9,2091.5,10.64
135.67,306,45.7,9.12,2790.72,14.79
132.05,366,48.4,6.08,2225.28,1.59
523.38,470,42.4,7.66,3600.2,6.71
253.39,395,15.6,7.4,2923.0,3.97
364.56,74,9.9,6.62,489.88,9.64
989.61,187,27.5,8.27,1546.49,12.2
687.47,62,22.7,6.86,425.32,14.51
949.49,337,43.9,5.34,1799.58,7.09
151.13,164,5.1,2.38,390.32,11.9
388.32,56,13.0,7.44,416.64,13.8
559.18,111,37.6,4.74,526.14,10.41
85.99,218,4.8,2.95,643.1,4.02
14.15,240,16.1,8.02,1924.8,9.31
673.73,21,19.4,6.97,146.37,14.56
645.4,141,31.2,9.37,1321.17,14.82
416.68,265,8.0,1.66,439.9,9.81
494.75,139,43.0,6.5,903.5,13.36
421.29,459,22.4,2.45,1124.55,3.41
33.76,70,45.9,9.04,632.8,4.07
342.02,385,23.4,1.0,385.0,14.32
185.31,118,13.8,6.57,775.26,2.46
107.44,198,7.2,7.91,1566.18,3.27
957.15,205,0.3,3.56,729.8,6.6
603.37,214,26.7,9.54,2041.56,9.05
731.37,56,5.4,8.51,476.56,9.26
322.21,287,19.6,2.95,846.65,4.73
399.22,470,29.5,0.09,42.3,13.85
244.55,293,13.9,2.97,870.21,13.77
106.0,175,8.8,2.82,493.5,6.18
187.24,347,38.8,8.9,3088.3,6.8
799.54,370,47.3,9.67,3577.9,10.69
680.77,462,5.1,0.71,328.02,10.11
551.46,128,7.9,4.72,604.16,6.04
480.34,431,48.0,5.49,2366.19,6.51
923.21,378,2.0,0.94,355.32,5.55
82.01,325,48.9,3.78,1228.5,3.91
287.79,442,0.3,3.18,1405.56,7.14
356.44,292,43.7,5.37,1568.04,10.45
784.6,288,15.4,6.62,1906.56,11.26
992.59,226,46.9,7.04,1591.04,11.79
248.26,64,15.9,1.38,88.32,5.93
875.56,455,32.7,8.13,3699.15,11.59
832.32,426,4.1,6.79,2892.54,0.59
232.41,48,12.2,8.89,426.72,7.42
405.34,202,38.7,4.5,909.0,12.01
415.58,498,26.5,8.94,4452.12,9.64
978.44,337,46.4,8.66,2918.42,7.37
189.08,414,21.5,4.39,1817.46,9.85
801.17,405,43.5,3.82,1547.1,13.65
340.85,60,22.5,9.33,559.8,8.71
733.56,397,49.0,7.15,2838.55,12.1
425.81,257,48.0,9.28,2384.96,14.72
582.58,65,16.5,7.97,518.05,10.73
834.29,239,44.3,6.1,1457.9,8.81
806.12,289,42.4,1.17,338.13,1.04
867.76,38,10.6,2.92,110.96,5.93
69.02,25,31.3,9.69,242.25,8.7
695.13,410,3.7,3.2,1312.0,12.06
148.59,461,41.9,0.94,433.34,6.85
421.66,59,8.8,7.08,417.72,14.42
553.1,476,3.6,7.34,3493.84,4.44
408.71,417,20.1,2.86,1192.62,11.3
524.42,357,28.9,2.98,1063.86,6.58
996.56,383,42.8,4.69,1796.27,7.55
143.87,297,48.7,0.23,68.31,12.14
678.7,158,22.0,7.9,1248.2,4.8
402.04,57,3.1,3.18,181.26,1.9
141.68,433,37.5,8.54,3697.82,8.04
167.15,48,28.3,8.03,385.44,8.17
949.78,328,22.4,6.62,2171.36,12.06
880.81,433,15.5,3.26,1411.58,14.54
907.97,431,25.2,5.17,2228.27,1.3
991.62,56,17.0,4.45,249.2,9.08
216.23,65,37.9,3.4,221.0,10.38
361.88,268,27.2,8.48,2272.64,14.79
672.53,69,43.9,4.84,333.96,14.17
488.96,216,27.2,8.33,1799.28,10.83
424.21,390,12.0,1.06,413.4,8.07
364.23,89,42.6,1.42,126.38,2.84
597.84,449,27.9,9.77,4386.73,6.07
579.84,281,10.4,5.88,1652.28,8.98
169.84,257,31.2,5.1,1310.7,11.02
477.02,160,18.0,5.24,838.4,9.71
557.94,490,42.2,2.16,1058.4,10.85
574.58,234,22.7,7.19,1682.46,6.72
218.01,131,36.3,0.86,112.66,11.05
744.85,49,4.9,5.74,281.26,2.58
34.95,147,19.9,5.71,839.37,2.86
361.28,316,49.2,9.14,2888.24,2.86
782.41,491,40.4,5.27,2587.57,13.42
568.25,413,8.1,1.38,569.94,1.6
268.55,434,14.0,5.73,2486.82,12.12
698.0,2,16.6,0.92,1.84,3.89
571.72,329,32.6,2.05,674.45,7.29
798.28,440,37.9,0.32,140.8,13.78
737.67,145,37.5,5.14,745.3,9.0
614.01,444,25.5,0.85,377.4,3.55
493.3,366,40.6,4.7,1720.2,4.62
141.85,420,21.9,9.33,3918.6,13.85
268.72,61,6.3,7.2,439.2,6.69
424.91,273,28.3,0.78,212.94,9.01
603.31,49,47.6,2.25,110.25,7.17
518.57,332,39.7,6.74,2237.68,5.99
295.3,444,29.0,8.95,3973.8,3.74
16.4,404,32.4,0.34,137.36,10.45
501.28,434,46.5,8.13,3528.42,10.91
292.77,131,21.5,5.62,736.22,4.49
737.26,43,16.6,5.47,235.21,11.94
33.71,57,48.9,9.58,546.06,12.89
588.98,50,43.2,7.48,374.0,13.85
942.06,452,16.2,8.5,3842.0,2.84
182.67,465,23.2,3.55,1650.75,4.91
476.93,178,20.8,5.55,987.9,12.98
100.51,293,7.5,6.16,1804.88,3.38
629.43,46,47.9,3.22,148.12,0.55
555.03,170,20.3,5.71,970.7,13.13
413.29,271,43.8,2.37,642.27,5.23
526.16,417,9.5,1.44,600.48,6.51
897.61,336,27.4,3.75,1260.0,6.97
204.33,139,1.3,7.4,1028.6,12.8
32.34,247,38.2,9.16,2262.52,5.4
863.05,148,29.1,4.58,677.84,13.44
581.35,230,31.3,6.43,1478.9,9.45
891.75,280,2.7,1.04,291.2,8.15
600.98,125,10.6,9.05,1131.25,5.22
812.06,192,3.8,5.69,1092.48,4.03
435.38,374,14.5,7.81,2920.94,9.55
752.36,80,31.4,7.95,636.0,6.98
913.91,94,28.4,2.57,241.58,13.7
576.4,226,30.6,5.3,1197.8,7.63
188.98,65,27.5,9.61,624.65,7.92
276.11,88,13.7,0.91,80.08,6.54
206.66,88,12.3,6.83,601.04,11.94
254.39,201,6.9,9.62,1933.62,6.66
313.35,214,42.5,3.01,644.14,4.41
559.58,204,30.9,8.62,1758.48,13.0
592.11,401,9.4,9.34,3745.34,9.15
432.23,382,8.9,7.47,2853.54,9.08
619.27,89,43.7,2.32,206.48,9.36
90.76,476,37.2,3.35,1594.6,10.92
96.91,61,33.0,0.37,22.57,5.04
180.11,271,20.4,8.32,2254.72,0.99
522.9,94,13.2,8.5,799.0,12.25
221.85,307,49.0,6.33,1943.31,2.37
290.45,27,39.9,3.53,95.31,10.97
406.31,214,15.2,0.78,166.92,1.69
813.75,74,42.4,7.53,557.22,5.94
23.72,61,38.0,7.27,443.47,1.41
652.89,186,14.9,9.13,1698.18,8.07
672.19,31,21.4,7.31,226.61,9.97
800.67,219,9.4,8.29,1815.51,2.99
933.43,12,5.6,7.46,89.52,5.89
29.94,302,36.2,6.31,1905.62,13.99
162.25,415,13.4,4.28,1776.2,6.91
887.31,32,41.0,9.02,288.64,12.14
463.93,160,49.8,6.51,1041.6,13.94
568.94,489,3.9,3.99,1951.11,14.63
666.4,237,23.7,0.84,199.08,13.53
682.28,227,40.1,2.91,660.57,5.1
932.42,181,39.5,5.44,984.64,14.46
996.98,317,38.0,2.76,874.92,12.28
722.96,46,17.5,2.22,102.12,12.64
294.35,341,22.7,5.28,1800.48,0.72
880.95,458,29.8,1.71,783.18,14.34
58.73,80,48.7,8.01,640.8,11.78
238.77,135,16.4,4.85,654.75,11.64
898.41,260,46.2,5.74,1492.4,1.68
263.63,475,13.5,1.48,703.0,3.87
228.44,308,49.5,3.25,1001.0,14.45
146.74,247,33.5,4.11,1015.17,7.76
860.52,473,23.2,8.08,3821.84,6.27
505.06,159,30.7,7.7,1224.3,12.68
678.14,203,13.7,2.24,454.72,1.77
246.68,112,13.8,6.17,691.04,6.55
760.46,468,5.8,2.44,1141.92,5.95
762.41,292,5.8,9.88,2884.96,5.57
319.47,438,17.4,9.52,4169.76,4.96
416.58,310,38.2,5.64,1748.4,3.55
217.59,119,30.4,6.99,831.81,3.01
976.8,383,5.2,8.02,3071.66,9.79
649.15,17,42.6,7.21,122.57,13.83
935.2,493,30.1,7.0,3451.0,7.88
310.35,331,48.0,9.59,3174.29,4.82
784.07,414,33.5,5.97,2471.58,2.81
768.2,227,8.8,6.37,1445.99,12.54
694.74,361,23.7,8.49,3064.89,14.59
965.98,486,32.5,6.7,3256.2,5.56
399.62,406,1.5,7.33,2975.98,4.72
139.41,117,0.8,2.35,274.95,9.22
674.99,43,6.6,3.72,159.96,11.74
732.02,368,12.7,1.48,544.64,7.1
579.31,115,21.5,5.06,581.9,9.64
214.75,283,24.4,4.56,1290.48,10.89
509.41,37,7.0,9.97,368.89,14.43
319.07,302,33.7,6.12,1848.24,2.89
433.19,113,29.8,7.87,889.31,14.96
648.77,35,14.8,3.35,117.25,6.19
747.76,132,0.8,8.32,1098.24,10.99
239.9,336,4.0,6.15,2066.4,8.8
411.27,336,19.6,6.97,2341.92,7.56
276.47,469,7.8,2.95,1383.55,10.62
206.65,410,18.9,5.49,2250.9,6.24
785.55,377,31.4,6.34,2390.18,2.33
910.16,228,27.4,5.9,1345.2,7.59
376.53,147,11.6,9.15,1345.05,8.07
753.77,122,17.3,8.98,1095.56,3.43
898.03,81,30.7,9.71,786.51,14.07
847.66,173,43.1,6.68,1155.64,3.8
190.99,154,37.7,9.72,1496.88,6.43
956.73,150,27.7,8.33,1249.5,2.75
382.91,375,18.2,2.72,1020.0,8.27
345.85,58,18.3,4.28,248.24,4.96
71.81,63,44.0,2.39,150.57,7.59
491.31,156,2.1,0.05,7.8,3.76
117.92,449,49.4,1.89,848.61,1.28
256.05,428,33.3,0.05,21.4,11.8
323.77,356,34.1,7.2,2563.2,9.8
810.74,427,2.0,4.26,1819.02,5.44
876.73,421,30.3,3.13,1317.73,1.19
309.44,322,24.3,7.62,2453.64,13.05
860.11,401,5.4,8.33,3340.33,2.96
858.66,168,14.0,9.75,1638.0,14.0
767.0,166,44.5,6.42,1065.72,7.44
155.23,85,27.5,4.62,392.7,5.44
693.42,445,20.7,3.06,1361.7,11.26
945.57,137,3.7,2.23,305.51,13.21
685.72,461,35.7,2.14,986.54,5.88
338.3,459,35.2,4.1,1881.9,6.41
505.57,189,30.7,9.92,1874.88,6.78
649.27,464,25.6,0.02,9.28,13.87
515.46,400,21.7,1.98,792.0,10.54
128.75,379,29.7,1.89,716.31,4.09
318.94,2,11.7,7.17,14.34,3.18
804.37,106,47.1,3.53,374.18,3.84
862.8,364,29.5,4.58,1667.12,4.32
145.93,72,15.6,1.49,107.28,3.84
952.86,427,22.5,4.06,1733.62,10.05
335.53,126,40.3,1.04,131.04,2.18
665.69,170,8.2,5.34,907.8,6.12
754.31,205,14.7,0.99,202.95,9.56
813.83,313,34.0,7.91,2475.83,4.72
946.29,337,15.8,5.67,1910.79,1.45
319.79,487,39.6,7.24,3525.88,1.69
859.92,472,6.6,4.19,1977.68,2.33
140.37,195,38.2,3.82,744.9,12.62
707.99,158,3.5,0.99,156.42,10.04
744.56,141,0.7,5.24,738.84,1.44
680.95,275,44.9,5.15,1416.25,6.17
259.79,7,29.1,4.69,32.83,4.54
874.31,393,17.7,7.41,2912.13,8.88
177.17,467,11.7,8.33,3890.11,8.08
63.1,493,30.9,7.51,3702.43,7.48
720.29,54,25.5,1.45,78.3,5.06
480.72,104,49.6,6.22,646.88,2.5
850.61,342,49.2,0.81,277.02,11.26
389.56,338,31.8,6.95,2349.1,13.26
176.6,61,22.2,3.82,233.02,14.19
838.08,87,24.6,1.33,115.71,1.35
553.42,258,34.2,8.62,2223.96,11.23
197.3,178,5.2,6.14,1092.92,11.03
723.18,242,16.5,3.55,859.1,14.23
516.0,203,3.9,0.32,64.96,4.17
608.27,31,3.8,5.38,166.78,11.26
466.29,289,9.9,9.23,2667.47,1.29
830.42,462,24.3,5.97,2758.14,9.65
831.27,80,39.3,9.72,777.6,5.59
712.29,11,24.3,1.37,15.07,11.65
114.35,417,16.8,5.69,2372.73,13.02
840.47,254,4.2,7.98,2026.92,5.79
674.3,384,27.6,5.26,2019.84,8.12
700.05,391,13.6,0.92,359.72,2.2
369.35,384,30.8,5.83,2238.72,6.55
880.49,287,48.9,6.12,1756.44,5.73
728.12,176,5.7,7.29,1283.04,3.16
121.46,126,10.7,7.61,958.86,13.47
413.7,494,23.7,7.71,3808.74,2.65
887.52,47,48.4,6.64,312.08,9.72
56.72,206,38.6,2.17,447.02,13.41
961.8,476,44.9,4.05,1927.8,13.72
682.37,437,16.8,7.76,3391.12,12.0
635.06,107,49.6,9.53,1019.71,3.05
277.85,464,5.2,0.8,371.2,12.35
256.3,275,2.7,5.36,1474.0,4.51
942.64,337,42.8,3.13,1054.81,13.87
305.29,123,46.4,2.26,277.98,10.78
777.75,474,4.6,5.06,2398.44,11.89
399.19,134,5.8,6.06,812.04,1.73
147.86,107,1.8,0.11,11.77,8.95
20.61,305,5.3,7.8,2379.0,12.41
548.81,329,10.6,8.2,2697.8,12.99
976.02,50,48.5,9.66,483.0,0.92
375.44,337,33.4,1.81,609.97,14.12
363.62,95,38.9,5.95,565.25,1.13
350.65,268,38.8,4.27,1144.36,9.41
525.34,23,26.8,3.35,77.05,10.55
446.26,54,39.9,5.66,305.64,2.06
881.12,374,29.8,7.83,2928.42,1.2
510.47,254,15.8,0.24,60.96,11.88
512.68,453,28.1,9.69,4389.57,6.08
146.99,235,26.7,8.1,1903.5,2.05
982.91,484,41.2,7.51,3634.84,11.56
257.47,59,49.1,7.61,448.99,12.81
82.63,164,20.6,3.9,639.6,9.02
666.51,259,38.2,7.52,1947.68,2.84
599.41,314,5.1,3.87,1215.18,0.72
420.99,216,38.9,8.99,1941.84,10.66
427.97,183,18.6,1.78,325.74,8.48
787.21,57,2.1,2.93,167.01,9.94
203.76,145,18.2,5.52,800.4,12.29
822.05,423,30.6,3.2,1353.6,6.8
652.26,90,6.1,4.25,382.5,2.31
424.78,452,46.2,4.93,2228.36,14.13
463.45,311,4.0,8.56,2662.16,8.41
264.08,45,46.5,5.24,235.8,9.42
754.59,460,35.4,3.63,1669.8,14.03
517.75,257,16.6,2.48,637.36,14.01
327.65,21,19.6,4.09,85.89,8.8
600.09,467,37.1,5.16,2409.72,4.82
995.78,21,30.1,7.46,156.66,14.96
440.91,52,33.6,1.22,63.44,10.37
921.48,338,19.5,2.22,750.36,6.42
351.57,171,24.4,3.8,649.8,8.62
64.19,436,49.5,3.61,1573.96,6.53
212.2,67,10.8,3.92,262.64,13.38
424.51,113,21.0,7.94,897.22,7.5
227.44,300,14.7,3.25,975.0,12.44
10.22,160,38.3,5.02,803.2,12.68
915.85,266,38.2,6.24,1659.84,12.45
845.44,320,14.7,2.33,745.6,10.97
744.87,232,4.2,7.19,1668.08,12.9
176.14,463,0.7,5.48,2537.24,6.11
129.16,325,21.4,4.47,1452.75,2.16
76.93,68,20.6,8.1,550.8,12.72
726.79,28,49.4,2.44,68.32,7.72
929.52,437,23.5,8.83,3858.71,2.35
436.23,116,12.9,5.61,650.76,2.17
127.95,51,44.6,6.1,311.1,2.81
517.27,181,24.6,8.75,1583.75,11.39
355.34,260,30.0,8.18,2126.8,10.81
381.08,79,4.9,6.02,475.58,3.46
625.12,273,19.2,7.53,2055.69,12.78
721.53,108,47.2,4.34,468.72,4.58
119.5,451,29.5,5.48,2471.48,12.0
45.23,74,17.3,0.63,46.62,7.59
994.39,175,31.3,0.91,159.25,11.11
240.4,490,45.5,8.3,4067.0,6.03
63.29,184,13.8,0.61,112.24,5.53
197.98,23,25.3,1.7,39.1,12.7
48.57,274,47.9,7.96,2181.04,1.01
397.89,129,8.7,0.02,2.58,14.63
804.38,291,36.0,2.83,823.53,9.9
347.83,320,30.8,5.84,1868.8,6.77
449.74,186,34.0,5.96,1108.56,9.61
678.83,479,17.6,7.77,3721.83,2.28
513.81,59,15.8,5.06,298.54,7.95
862.83,492,34.2,5.1,2509.2,14.78
867.38,1,10.9,7.26,7.26,3.91
19.81,131,21.0,4.99,653.69,10.97
780.27,67,9.5,6.09,408.03,6.81
466.13,293,0.5,8.98,2631.14,9.96
988.95,467,48.5,4.02,1877.34,3.47
488.4,285,21.6,3.86,1100.1,7.32
987.03,89,48.5,0.05,4.45,14.71
757.02,417,7.1,6.14,2560.38,3.33
256.12,100,29.4,0.31,31.0,9.73
543.01,189,10.1,5.05,954.45,8.85
992.21,477,39.5,8.04,3835.08,8.69
858.96,378,39.2,5.5,2079.0,9.42
106.39,346,5.7,2.7,934.2,7.78
709.31,388,45.6,7.86,3049.68,0.75
352.12,241,9.8,2.7,650.7,13.55
16.91,270,30.7,7.33,1979.1,12.49
409.45,498,49.3,6.11,3042.78,3.03
242.41,219,44.1,1.71,374.49,6.49
820.68,417,47.8,9.05,3773.85,11.67
343.96,406,17.2,2.01,816.06,14.71
829.25,176,5.4,9.9,1742.4,14.29
10.59,387,9.5,0.08,30.96,13.54
314.74,471,25.1,2.64,1243.44,2.8
248.75,341,39.7,2.01,685.41,13.76
241.23,233,7.6,0.15,34.95,13.24
77.5,151,33.0,7.33,1106.83,5.97
195.25,452,16.2,6.94,3136.88,6.22
559.99,277,17.1,7.93,2196.61,7.17
298.45,229,33.1,2.57,588.53,10.01
423.22,171,23.4,4.45,760.95,4.28
383.1,223,40.6,6.59,1469.57,0.83
877.15,213,7.9,4.4,937.2,2.55
906.25,282,39.5,6.98,1968.36,6.88
498.03,41,3.3,6.34,259.94,4.59
336.85,122,9.8,1.16,141.52,11.59
115.73,227,32.8,7.81,1772.87,2.05
953.87,294,42.8,7.21,2119.74,13.8
69.62,88,12.7,6.56,577.28,13.48
304.67,267,16.4,1.56,416.52,13.68
305.09,489,26.9,2.69,1315.41,11.22
327.2,29,10.7,3.94,114.26,2.05
172.64,495,40.6,2.81,1390.95,6.85
785.33,247,38.7,2.29,565.63,2.41
131.27,316,7.4,8.06,2546.96,14.82
638.56,451,23.2,6.39,2881.89,5.33
132.61,449,38.8,5.66,2541.34,8.99
79.83,244,16.9,2.27,553.88,11.8
910.34,61,31.7,9.18,559.98,13.85
198.23,147,2.6,1.92,282.24,11.46
823.04,174,30.5,7.95,1383.3,10.28
549.18,433,7.7,9.67,4187.11,7.26
87.08,278,41.5,7.27,2021.06,9.28
955.89,334,17.8,9.93,3316.62,1.87
254.49,369,14.1,6.51,2402.19,13.32
861.05,441,42.1,2.18,961.38,8.38
177.12,379,2.6,2.05,776.95,1.08
855.4,142,19.9,3.25,461.5,13.84
23.1,44,18.6,0.08,3.52,7.59
516.66,144,14.3,6.82,982.08,13.09
771.75,353,45.6,2.69,949.57,12.92
935.45,333,37.6,8.15,2713.95,12.33
910.11,486,3.3,3.6,1749.6,1.39
821.43,497,35.8,4.8,2385.6,4.08
889.31,396,26.4,9.66,3825.36,13.2
207.23,55,45.1,2.43,133.65,13.54
291.34,307,15.7,7.22,2216.54,7.14
296.08,358,28.8,7.55,2702.9,6.88
383.28,423,25.1,2.22,939.06,3.04
399.39,417,24.5,5.01,2089.17,14.54
549.11,161,22.9,3.51,565.11,3.59
168.28,285,10.4,7.72,2200.2,3.27
694.33,325,37.8,6.23,2024.75,10.08
175.89,198,22.6,4.77,944.46,4.02
317.21,159,47.9,7.8,1240.2,14.11
508.31,80,13.1,2.36,188.8,0.66
798.48,31,34.2,7.54,233.74,0.58
742.07,473,47.0,8.66,4096.18,7.82
649.08,112,33.2,8.79,984.48,7.58
164.22,46,43.6,7.84,360.64,2.87
551.57,353,41.4,4.09,1443.77,7.67
96.57,205,18.1,9.82,2013.1,6.47
383.59,52,30.0,3.8,197.6,13.41
419.38,138,7.9,6.39,881.82,0.63
49.41,472,26.8,1.62,764.64,14.66
281.25,74,11.6,9.8,725.2,9.55
956.09,41,37.2,7.04,288.64,2.7
954.1,479,26.5,7.54,3611.66,1.18
358.8,77,20.6,0.67,51.59,8.3
52.67,387,13.5,7.64,2956.68,3.91
187.3,187,49.9,7.75,1449.25,4.87
398.3,370,3.7,6.72,2486.4,4.05
948.3,52,2.3,2.93,152.36,9.93
149.79,418,10.9,4.9,2048.2,8.53
765.88,433,48.6,1.11,480.63,1.63
117.6,412,49.0,4.72,1944.64,8.13
981.45,467,32.8,2.45,1144.15,11.97
387.8,87,44.0,3.5,304.5,1.68
777.48,109,10.8,1.63,177.67,13.4
349.17,480,48.6,2.31,1108.8,8.89
631.39,397,7.2,0.77,305.69,14.28
200.1,225,5.1,9.2,2070.0,2.65
154.56,482,5.7,5.31,2559.42,14.91
938.68,481,28.7,3.97,1909.57,9.84
918.47,248,39.1,5.35,1326.8,8.73
888.59,69,18.4,6.29,434.01,7.97
629.18,120,48.9,9.22,1106.4,0.84
810.19,67,21.8,1.8,120.6,14.12
78.35,61,7.6,2.96,180.56,9.84
341.44,444,23.4,9.76,4333.44,1.83
320.57,327,34.0,3.72,1216.44,0.8
639.29,408,41.6,0.24,97.92,1.24
362.4,191,23.0,1.48,282.68,9.34
157.02,470,29.7,0.27,126.9,9.4
600.5,493,13.4,9.9,4880.7,7.75
816.24,189,32.3,2.8,529.2,4.95
388.3,151,49.3,9.24,1395.24,8.21
140.95,286,2.5,9.96,2848.56,7.99
204.72,444,44.3,6.0,2664.0,0.78
245.11,402,28.2,0.34,136.68,4.6
306.9,96,12.7,0.83,79.68,1.27
646.37,312,47.7,4.82,1503.84,13.55
604.94,309,24.2,4.07,1257.63,11.02
699.12,263,16.7,6.07,1596.41,14.94
368.88,97,9.2,4.39,425.83,4.88
825.76,453,12.3,9.34,4231.02,13.24
212.05,113,41.7,5.35,604.55,9.24
474.35,476,30.8,6.94,3303.44,7.07
802.93,125,45.7,8.97,1121.25,3.73
188.36,456,11.7,1.48,674.88,11.21
118.76,463,6.1,2.31,1069.53,13.61
884.85,436,0.4,1.08,470.88,3.91
349.5,132,25.4,1.4,184.8,3.04
687.03,418,49.9,5.13,2144.34,10.6
35.1,453,34.8,3.22,1458.66,14.67
693.15,417,15.5,4.24,1768.08,11.37
322.94,121,43.9,9.83,1189.43,4.63
65.18,197,39.1,1.58,311.26,6.59
613.71,294,0.9,5.41,1590.54,6.07
248.4,482,40.9,1.0,482.0,12.86
392.94,122,15.1,3.19,389.18,11.68
89.78,282,7.6,5.28,1488.96,9.04
155.69,385,11.4,9.47,3645.95,4.49
305.0,260,23.5,3.92,1019.2,14.1
98.86,39,21.3,0.66,25.74,9.97
911.72,54,14.5,3.89,210.06,14.57
15.99,474,8.7,1.47,696.78,8.91
489.02,161,38.1,2.31,371.91,12.41
132.01,289,49.5,6.18,1786.02,12.29
314.6,200,38.9,0.68,136.0,5.39
926.8,276,14.9,4.65,1283.4,14.48
170.08,16,12.3,6.1,97.6,0.82
966.17,405,11.0,4.22,1709.1,11.65
213.74,173,6.9,0.2,34.6,14.5
744.15,248,27.6,9.86,2445.28,5.41
551.21,383,30.3,3.68,1409.44,9.9
885.63,218,35.3,7.79,1698.22,8.65
558.45,87,34.0,3.26,283.62,11.54
539.21,82,14.7,4.76,390.32,13.06
203.5,62,16.6,3.89,241.18,9.24
174.57,287,34.1,3.43,984.41,12.33
917.32,42,17.5,0.23,9.66,5.03
334.56,12,10.7,3.61,43.32,3.81
378.36,321,18.8,8.9,2856.9,6.74
762.23,234,13.7,6.91,1616.94,10.33
345.44,329,4.5,1.46,480.34,3.22
952.54,131,41.5,5.92,775.52,10.37
740.55,115,42.7,8.92,1025.8,6.21
601.45,218,11.1,7.0,1526.0,12.04
882.09,137,3.3,1.5,205.5,1.03
59.11,106,37.0,8.68,920.08,10.19
264.49,179,10.7,3.02,540.58,9.92
470.39,16,19.7,4.55,72.8,14.14
234.71,472,3.3,5.27,2487.44,10.84
746.47,242,11.4,8.51,2059.42,12.05
920.02,334,39.7,9.32,3112.88,13.62
429.53,381,40.2,9.3,3543.3,10.29
348.71,387,10.4,0.09,34.83,4.71
961.94,226,16.9,9.22,2083.72,13.11
450.4,481,6.8,0.55,264.55,11.34
494.16,242,3.8,2.67,646.14,6.65
358.13,408,49.6,5.15,2101.2,10.8
910.45,457,32.8,4.8,2193.6,13.08
573.27,141,27.2,6.05,853.05,14.65
764.55,386,38.3,4.8,1852.8,14.31
813.69,199,42.0,9.34,1858.66,5.22
348.43,112,40.4,2.41,269.92,6.61
439.36,127,0.9,2.75,349.25,2.09
849.99,21,9.4,9.21,193.41,4.09
369.62,147,32.8,0.78,114.66,13.3
796.0,89,18.9,6.1,542.9,5.73
941.58,303,49.1,6.82,2066.46,9.5
626.98,406,33.3,5.06,2054.36,10.16
744.21,203,47.8,6.95,1410.85,11.84
807.05,417,10.2,1.74,725.58,3.15
846.59,416,43.2,8.53,3548.48,4.92
401.1,448,16.1,1.41,631.68,7.0
60.75,85,49.5,4.01,340.85,5.79
407.86,167,8.0,0.76,126.92,14.75
677.02,384,25.9,5.46,2096.64,12.61
455.85,468,39.7,6.7,3135.6,7.46
751.47,72,21.7,9.41,677.52,13.25
363.41,298,23.5,7.4,2205.2,5.54
638.4,485,49.3,5.42,2628.7,11.89
