Precio Unitario,Cantidad en Inventario,Velocidad de Rotación,Volumen (m³),Costo de Almacenamiento,peso
40.29,287,27.7,4.9,1406.3,6.32
71.96,85,28.0,6.97,592.45,9.11
16.77,416,7.3,1.11,461.76,4.66
124.87,182,24.0,4.42,804.44,12.8
125.69,482,13.0,8.09,3899.38,2.69
92.32,456,27.5,5.06,2307.36,5.82
59.43,315,13.6,7.03,2214.45,2.31
121.97,297,22.4,7.46,2215.62,6.37
87.66,112,14.1,2.54,284.48,1.08
125.63,450,6.9,8.76,3942.0,4.45
98.4,230,6.1,4.6,1058.0,6.31
119.82,96,12.8,2.11,202.56,7.43
93.8,438,22.7,8.66,3793.08,8.38
67.98,168,18.2,4.18,702.24,4.49
144.11,378,20.7,7.51,2838.78,8.08
85.76,156,8.5,5.48,854.88,7.88
94.71,421,14.5,3.82,1608.22,5.08
40.87,105,1.4,8.1,850.5,12.54
97.59,193,24.5,5.85,1129.05,8.41
90.03,489,29.7,3.91,1911.99,5.32
35.88,330,12.3,1.1,363.0,14.24
18.34,439,0.4,8.96,3933.44,12.75
94.61,132,5.2,0.36,47.52,14.75
116.92,355,19.6,8.63,3063.65,10.54
83.28,382,18.4,3.61,1379.02,5.98
41.75,138,23.7,6.4,883.2,4.57
103.31,431,7.7,9.22,3973.82,10.12
21.21,331,22.9,1.53,506.43,14.72
71.86,270,20.7,5.67,1530.9,9.59
32.87,38,9.8,7.65,290.7,13.28
35.82,396,16.4,7.58,3001.68,5.27
38.32,45,4.5,5.26,236.7,6.4
64.14,401,13.6,6.25,2506.25,13.64
17.16,464,26.4,7.58,3517.12,11.47
65.69,163,12.7,8.41,1370.83,14.73
81.64,450,25.2,7.62,3429.0,11.73
77.66,331,17.7,3.55,1175.05,7.0
63.59,253,5.8,9.97,2522.41,8.2
127.48,169,17.5,4.35,735.15,13.56
30.35,451,15.2,0.25,112.75,8.5
80.8,285,12.0,3.63,1034.55,4.2
18.69,274,3.7,1.29,353.46,6.82
19.96,20,12.6,1.22,24.4,7.99
90.34,239,2.3,2.82,673.98,1.9
89.24,270,3.1,0.54,145.8,11.28
132.92,418,12.5,6.89,2880.02,2.09
88.1,433,9.2,0.75,324.75,6.37
144.37,310,27.8,2.04,632.4,12.17
16.82,31,11.3,0.94,29.14,7.28
23.72,314,22.8,0.64,200.96,12.71
16.17,104,16.0,2.68,278.72,5.46
35.94,170,21.2,5.72,972.4,14.39
85.78,186,7.9,9.65,1794.9,3.54
100.38,128,28.3,8.76,1121.28,1.05
16.38,210,15.9,8.76,1839.6,13.15
142.44,414,25.0,1.77,732.78,11.41
127.9,281,11.0,2.66,747.46,3.86
51.53,447,3.1,0.77,344.19,14.78
20.81,253,20.2,7.79,1970.87,7.78
33.78,19,0.3,0.71,13.49,14.29
27.77,200,14.3,5.57,1114.0,7.82
27.26,220,5.9,2.49,547.8,7.34
82.6,136,18.9,2.44,331.84,7.01
44.42,223,29.4,9.91,2209.93,5.36
60.14,3,14.0,7.57,22.71,8.24
148.53,451,24.5,8.37,3774.87,7.06
105.8,236,15.3,5.72,1349.92,1.03
142.86,342,14.9,8.71,2978.82,4.28
29.96,465,27.9,6.46,3003.9,3.59
63.5,228,26.7,9.46,2156.88,13.08
87.66,401,23.6,2.82,1130.82,9.18
20.75,142,9.0,5.96,846.32,11.57
10.59,499,16.4,6.9,3443.1,14.37
103.86,9,6.8,3.94,35.46,9.84
99.85,190,13.4,8.8,1672.0,14.75
67.51,350,14.6,9.8,3430.0,5.02
78.55,405,25.0,4.94,2000.7,3.2
68.16,460,26.9,3.91,1798.6,6.35
13.36,165,12.5,4.72,778.8,7.33
56.95,480,0.6,8.53,4094.4,13.48
34.79,139,25.9,6.46,897.94,8.62
23.78,276,5.3,0.46,126.96,4.74
143.94,291,18.7,5.43,1580.13,11.27
93.91,53,0.8,0.18,9.54,7.83
112.01,175,12.0,7.79,1363.25,2.85
54.15,110,29.6,3.29,361.9,8.86
65.04,203,3.1,4.73,960.19,13.72
43.17,436,12.8,7.99,3483.64,12.72
23.58,136,9.3,0.47,63.92,9.01
35.06,4,27.2,1.59,6.36,5.97
121.65,155,26.1,3.99,618.45,1.76
104.86,172,7.2,2.31,397.32,7.31
86.57,424,2.5,3.39,1437.36,11.41
76.51,358,18.9,9.98,3572.84,5.72
139.14,47,10.2,8.26,388.22,3.91
20.18,94,20.2,8.84,830.96,14.01
49.28,428,1.1,9.37,4010.36,12.41
58.99,48,4.1,3.42,164.16,9.75
119.54,240,20.6,2.98,715.2,2.48
148.95,347,6.4,2.35,815.45,2.6
43.69,213,25.7,8.3,1767.9,2.0
132.4,436,1.9,6.8,2964.8,9.44
126.29,340,6.5,2.37,805.8,2.18
41.45,324,30.0,3.78,1224.72,12.72
65.91,139,13.0,5.07,704.73,14.9
67.35,205,21.1,5.29,1084.45,5.81
146.95,381,5.6,8.89,3387.09,7.08
35.32,73,18.3,3.81,278.13,10.82
121.88,4,21.8,9.09,36.36,14.09
56.79,76,9.5,4.42,335.92,13.46
112.32,329,24.9,7.47,2457.63,1.34
68.8,77,18.1,9.3,716.1,2.95
90.97,304,11.7,9.08,2760.32,11.44
126.57,256,16.8,0.58,148.48,10.49
122.58,410,17.3,2.06,844.6,2.43
131.3,102,5.0,4.77,486.54,7.78
18.35,106,12.1,4.32,457.92,11.82
106.89,333,10.4,6.41,2134.53,3.67
29.6,39,12.1,9.45,368.55,13.13
68.21,476,22.9,1.13,537.88,1.27
86.8,314,14.5,4.52,1419.28,11.84
66.38,275,28.2,1.93,530.75,9.43
82.75,88,8.9,8.94,786.72,5.07
149.51,211,12.5,9.65,2036.15,10.95
28.93,369,23.6,4.79,1767.51,11.84
104.56,77,16.4,1.05,80.85,14.04
65.44,77,16.5,7.86,605.22,5.83
28.62,442,1.7,6.97,3080.74,10.45
32.22,28,12.0,3.55,99.4,9.24
142.9,245,8.2,8.88,2175.6,8.12
133.14,66,30.0,9.76,644.16,13.41
136.99,266,9.3,5.58,1484.28,0.55
148.81,382,26.5,5.66,2162.12,4.59
39.16,470,20.3,2.98,1400.6,8.31
59.76,205,10.3,5.85,1199.25,3.09
103.69,58,16.4,4.4,255.2,13.66
77.73,201,25.2,3.03,609.03,9.89
68.57,225,26.5,0.68,153.0,7.43
60.09,142,4.9,2.53,359.26,12.31
93.13,381,10.3,1.99,758.19,7.04
90.58,368,10.1,5.42,1994.56,8.6
32.6,84,1.4,6.02,505.68,0.54
76.04,143,18.0,6.09,870.87,5.8
87.49,352,25.7,3.89,1369.28,2.51
89.84,33,11.5,4.22,139.26,10.5
39.42,401,22.2,8.34,3344.34,7.45
113.92,152,18.9,4.77,725.04,4.88
13.53,158,11.3,9.88,1561.04,7.28
59.68,446,4.3,4.4,1962.4,3.54
119.23,141,21.3,6.5,916.5,13.91
88.95,446,25.7,0.51,227.46,1.28
46.56,251,20.6,6.54,1641.54,13.05
107.29,303,0.6,8.52,2581.56,7.91
89.43,112,6.6,9.43,1056.16,9.47
121.47,144,2.2,9.97,1435.68,4.89
112.9,450,17.2,2.83,1273.5,14.52
95.42,209,22.7,5.76,1203.84,4.59
78.34,224,3.4,4.51,1010.24,9.04
28.65,43,25.2,5.64,242.52,14.9
46.59,264,16.7,1.58,417.12,13.28
68.67,244,20.7,8.56,2088.64,8.28
93.9,3,29.1,9.1,27.3,14.86
81.92,125,2.6,4.5,562.5,10.67
50.35,268,27.0,2.81,753.08,3.53
10.91,84,3.9,1.42,119.28,6.38
79.47,16,11.8,6.84,109.44,5.35
49.99,334,25.6,3.13,1045.42,5.49
112.85,464,27.2,9.1,4222.4,11.53
13.35,59,15.2,6.71,395.89,8.97
91.88,177,17.9,6.46,1143.42,1.05
141.81,63,21.3,5.6,352.8,13.22
34.42,446,25.0,0.47,209.62,4.8
76.03,491,3.7,9.32,4576.12,14.96
22.8,49,24.3,6.28,307.72,14.34
97.6,307,14.5,9.94,3051.58,14.14
87.07,246,13.6,5.38,1323.48,12.26
67.03,289,12.8,7.1,2051.9,3.7
82.99,286,15.3,0.57,163.02,8.22
135.52,443,28.4,6.32,2799.76,3.75
37.48,332,16.5,7.65,2539.8,4.27
13.16,15,28.6,7.79,116.85,9.36
130.63,338,5.5,7.7,2602.6,1.09
90.8,255,21.8,2.27,578.85,14.56
134.69,92,24.4,9.75,897.0,13.82
93.57,279,20.4,9.95,2776.05,6.02
123.42,206,18.2,0.77,158.62,7.97
70.15,94,17.0,9.37,880.78,7.26
114.98,225,25.8,2.9,652.5,13.29
137.83,301,24.7,6.9,2076.9,10.48
90.1,318,3.8,3.39,1078.02,4.53
35.31,463,25.5,9.68,4481.84,6.98
47.63,199,12.5,1.02,202.98,6.72
37.81,271,7.7,4.98,1349.58,14.41
44.56,234,26.1,4.29,1003.86,3.04
52.9,46,13.0,3.27,150.42,1.8
87.72,64,24.3,6.46,413.44,13.27
92.32,230,8.0,1.32,303.6,13.5
69.71,430,0.2,7.17,3083.1,13.14
96.16,440,14.9,9.81,4316.4,7.91
21.42,249,3.1,8.05,2004.45,10.07
22.29,246,22.7,8.6,2115.6,8.67
34.06,428,8.4,3.6,1540.8,1.51
82.53,75,13.4,3.26,244.5,9.14
39.96,157,2.7,5.18,813.26,0.7
49.66,223,8.7,0.47,104.81,5.21
66.04,190,23.5,9.45,1795.5,14.02
123.66,473,4.6,1.45,685.85,4.91
11.94,52,19.5,9.03,469.56,14.13
100.91,438,27.5,0.84,367.92,4.13
103.64,88,20.4,8.23,724.24,5.06
121.81,313,24.3,1.53,478.89,9.61
140.59,339,3.4,0.39,132.21,11.54
12.82,66,7.6,7.2,475.2,7.77
31.53,150,26.8,2.81,421.5,13.29
134.06,20,21.5,7.15,143.0,1.08
74.19,33,19.2,5.56,183.48,13.87
89.04,328,19.9,1.1,360.8,3.35
102.82,281,12.5,9.32,2618.92,13.32
105.07,46,1.4,4.53,208.38,6.31
140.44,73,23.6,7.35,536.55,12.57
149.57,354,20.4,5.02,1777.08,10.24
110.82,313,14.2,6.05,1893.65,3.05
50.21,343,27.0,3.03,1039.29,13.81
133.17,133,10.2,2.01,267.33,4.06
16.89,55,8.9,5.43,298.65,4.04
42.35,61,26.2,4.41,269.01,12.31
135.63,345,23.9,3.91,1348.95,2.04
45.87,8,15.5,6.73,53.84,3.72
40.89,272,4.0,6.91,1879.52,7.8
29.34,246,6.5,0.47,115.62,12.54
130.28,176,19.7,3.39,596.64,2.64
80.01,493,11.6,4.12,2031.16,8.44
104.49,116,25.1,0.98,113.68,10.81
43.47,317,28.5,2.37,751.29,12.98
116.13,271,24.2,0.53,143.63,14.07
116.4,193,11.4,9.96,1922.28,11.88
53.76,150,23.7,7.37,1105.5,9.97
67.5,131,10.6,0.88,115.28,6.79
39.36,102,5.1,0.21,21.42,2.13
146.72,310,1.1,7.2,2232.0,10.79
100.38,270,11.6,4.4,1188.0,14.89
140.84,292,27.1,7.87,2298.04,11.18
52.47,210,7.2,9.24,1940.4,0.74
119.46,495,6.3,6.0,2970.0,7.7
117.22,361,29.1,1.88,678.68,9.41
106.83,338,0.8,7.82,2643.16,10.5
145.19,67,23.6,9.56,640.52,10.94
65.1,10,9.7,5.81,58.1,8.59
28.3,49,1.2,6.82,334.18,3.74
104.04,487,27.5,3.38,1646.06,14.16
112.1,111,4.3,3.82,424.02,10.6
90.51,321,16.6,7.35,2359.35,3.93
38.95,219,8.3,9.28,2032.32,5.17
80.62,57,2.0,6.29,358.53,13.87
53.71,283,1.6,7.9,2235.7,13.37
69.85,459,3.6,1.72,789.48,6.37
100.33,113,2.2,2.13,240.69,1.06
114.33,133,22.8,5.33,708.89,1.2
42.51,71,14.6,1.77,125.67,4.62
66.75,83,10.4,6.35,527.05,9.62
47.68,57,12.6,2.92,166.44,8.97
37.81,376,27.9,7.92,2977.92,9.69
119.67,349,27.3,8.08,2819.92,10.9
137.3,271,21.5,4.64,1257.44,0.78
61.83,483,26.6,1.82,879.06,2.02
115.18,111,9.7,6.47,718.17,5.71
135.58,357,11.5,9.93,3545.01,2.75
128.46,375,18.4,6.23,2336.25,1.59
35.59,76,18.7,0.37,28.12,9.79
143.88,158,14.5,0.18,28.44,12.32
62.73,20,12.1,3.21,64.2,11.41
57.49,421,29.6,1.97,829.37,12.35
18.74,131,24.7,8.13,1065.03,10.15
78.06,329,13.1,8.45,2780.05,11.16
25.26,122,21.8,2.59,315.98,4.44
44.8,41,8.2,3.26,133.66,14.9
54.37,167,3.1,2.37,395.79,3.16
123.24,410,10.6,9.08,3722.8,3.61
132.57,130,12.1,5.03,653.9,4.69
52.35,23,0.6,6.56,150.88,14.64
130.22,279,24.5,4.16,1160.64,14.83
130.01,251,10.8,6.31,1583.81,12.03
117.05,469,17.5,3.86,1810.34,9.62
30.54,400,2.3,3.4,1360.0,8.04
106.65,9,5.3,6.35,57.15,14.57
142.3,13,26.7,5.91,76.83,10.59
105.56,412,18.3,2.94,1211.28,14.2
56.43,411,28.5,1.5,616.5,5.09
80.08,307,30.0,3.69,1132.83,5.34
100.4,320,11.2,4.16,1331.2,12.89
81.48,52,9.0,6.29,327.08,2.67
26.79,209,25.8,9.15,1912.35,14.22
53.69,38,30.0,0.37,14.06,7.86
122.34,100,18.9,2.44,244.0,13.93
130.6,193,23.9,1.95,376.35,5.38
29.22,402,23.5,5.03,2022.06,10.88
143.33,191,10.7,4.3,821.3,7.5
56.04,51,17.3,7.29,371.79,9.59
102.72,393,25.0,2.43,954.99,7.81
115.26,141,20.7,5.95,838.95,14.52
123.67,168,0.7,8.84,1485.12,10.54
142.4,311,10.2,9.11,2833.21,4.14
53.81,109,4.4,9.59,1045.31,13.69
130.19,207,7.1,7.73,1600.11,4.76
28.44,427,27.2,9.06,3868.62,5.89
108.71,300,1.2,2.35,705.0,1.98
113.88,110,6.7,1.98,217.8,13.55
104.88,196,9.4,0.07,13.72,4.65
45.32,417,18.5,7.07,2948.19,4.25
132.23,152,16.1,9.38,1425.76,13.84
33.64,420,6.6,1.88,789.6,12.18
17.51,243,5.0,6.37,1547.91,2.55
